"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"CONDITION"	"D018792"	"Encephalitis, Viral"	414	"DISTINCT PERSON"
"CONDITION"	"D003680"	"Deglutition Disorders"	182728	"DISTINCT PERSON"
"CONDITION"	"D002051"	"Burkitt Lymphoma"	366	"DISTINCT PERSON"
"CONDITION"	"D005264"	"Femoral Fractures"	182	"DISTINCT PERSON"
"CONDITION"	"D053684"	"De Quervain Disease"	34296	"DISTINCT PERSON"
"CONDITION"	"D020211"	"Autonomic Dysreflexia"	650	"DISTINCT PERSON"
"CONDITION"	"D003922"	"Diabetes Mellitus, Type 1"	82478	"DISTINCT PERSON"
"CONDITION"	"D006043"	"Goiter, Endemic"	18880	"DISTINCT PERSON"
"CONDITION"	"D017675"	"CREST Syndrome"	3304	"DISTINCT PERSON"
"CONDITION"	"D003121"	"Colorado Tick Fever"	109	"DISTINCT PERSON"
"CONDITION"	"D004939"	"Esophageal Perforation"	481	"DISTINCT PERSON"
"CONDITION"	"D004414"	"Dyspareunia"	63568	"DISTINCT PERSON"
"CONDITION"	"D005693"	"Galactosemias"	194	"DISTINCT PERSON"
"CONDITION"	"D007244"	"Infectious Mononucleosis"	4295	"DISTINCT PERSON"
"CONDITION"	"D003229"	"Conjunctival Diseases"	2544	"DISTINCT PERSON"
"CONDITION"	"D006465"	"Hemoperitoneum"	4125	"DISTINCT PERSON"
"CONDITION"	"D005128"	"Eye Diseases"	680	"DISTINCT PERSON"
"CONDITION"	"D004427"	"Ear Diseases"	47777	"DISTINCT PERSON"
"CONDITION"	"D002357"	"Cartilage Diseases"	5743	"DISTINCT PERSON"
"CONDITION"	"D006977"	"Hypertension, Renal"	3648	"DISTINCT PERSON"
"CONDITION"	"D003874"	"Dermatitis Herpetiformis"	1411	"DISTINCT PERSON"
"CONDITION"	"D009105"	"Dissociative Identity Disorder"	827	"DISTINCT PERSON"
"CONDITION"	"D023341"	"Chills"	36831	"DISTINCT PERSON"
"CONDITION"	"D034701"	"Mastocytosis, Cutaneous"	1017	"DISTINCT PERSON"
"CONDITION"	"D003639"	"Hearing Loss, Sudden"	7314	"DISTINCT PERSON"
"CONDITION"	"D005155"	"Facial Nerve Diseases"	2935	"DISTINCT PERSON"
"CONDITION"	"D003291"	"Conversion Disorder"	5570	"DISTINCT PERSON"
"CONDITION"	"D003161"	"Compartment Syndromes"	540	"DISTINCT PERSON"
"CONDITION"	"D001927"	"Brain Diseases"	61328	"DISTINCT PERSON"
"CONDITION"	"D005097"	"Exostoses, Multiple Hereditary"	519	"DISTINCT PERSON"
"CONDITION"	"D003117"	"Color Vision Defects"	1681	"DISTINCT PERSON"
"CONDITION"	"D003440"	"Croup"	113444	"DISTINCT PERSON"
"CONDITION"	"D003555"	"Cystinuria"	188	"DISTINCT PERSON"
"CONDITION"	"C536228"	"Familial cyclic vomiting syndrome"	11567	"DISTINCT PERSON"
"CONDITION"	"D003550"	"Cystic Fibrosis"	3952	"DISTINCT PERSON"
"CONDITION"	"D000075224"	"Cardiac Conduction System Disease"	8407	"DISTINCT PERSON"
"CONDITION"	"D003866"	"Depressive Disorder"	48226	"DISTINCT PERSON"
"CONDITION"	"D058442"	"Capsule Opacification"	35052	"DISTINCT PERSON"
"CONDITION"	"D000069279"	"Drug Resistant Epilepsy"	6235	"DISTINCT PERSON"
"CONDITION"	"D002493"	"Central Nervous System Diseases"	4791	"DISTINCT PERSON"
"CONDITION"	"D046729"	"Colitis, Collagenous"	2062	"DISTINCT PERSON"
"CONDITION"	"C562399"	"Corneal Dystrophy, Band-Shaped"	1217	"DISTINCT PERSON"
"CONDITION"	"D015529"	"Choledochal Cyst"	258	"DISTINCT PERSON"
"CONDITION"	"D007855"	"Lead Poisoning"	402	"DISTINCT PERSON"
"CONDITION"	"D018549"	"Cryptogenic Organizing Pneumonia"	403	"DISTINCT PERSON"
"CONDITION"	"D016460"	"Granuloma Annulare"	9424	"DISTINCT PERSON"
"CONDITION"	"D019575"	"Blindness, Cortical"	457	"DISTINCT PERSON"
"CONDITION"	"D000075222"	"Essential Hypertension"	3197478	"DISTINCT PERSON"
"CONDITION"	"D001424"	"Bacterial Infections"	183642	"DISTINCT PERSON"
"CONDITION"	"D002754"	"Choanal Atresia"	250	"DISTINCT PERSON"
"CONDITION"	"D002270"	"Carbuncle"	2937	"DISTINCT PERSON"
"CONDITION"	"D002547"	"Cerebral Palsy"	12894	"DISTINCT PERSON"
"CONDITION"	"D003920"	"Diabetes Mellitus"	12627	"DISTINCT PERSON"
"CONDITION"	"D004716"	"Endometritis"	1421	"DISTINCT PERSON"
"CONDITION"	"D002690"	"Chlamydia Infections"	21678	"DISTINCT PERSON"
"CONDITION"	"D006985"	"Hyperventilation"	5552	"DISTINCT PERSON"
"CONDITION"	"D003607"	"Dacryocystitis"	2106	"DISTINCT PERSON"
"CONDITION"	"D004829"	"Epilepsy, Generalized"	10235	"DISTINCT PERSON"
"CONDITION"	"D006391"	"Hemangioma"	37445	"DISTINCT PERSON"
"CONDITION"	"D004941"	"Esophagitis"	78918	"DISTINCT PERSON"
"CONDITION"	"D006373"	"Helminthiasis"	887	"DISTINCT PERSON"
"CONDITION"	"D046152"	"Gastrointestinal Stromal Tumors"	1038	"DISTINCT PERSON"
"CONDITION"	"D006469"	"Hemoptysis"	17573	"DISTINCT PERSON"
"CONDITION"	"D015775"	"Fractures, Stress"	2268	"DISTINCT PERSON"
"CONDITION"	"D005130"	"Eye Hemorrhage"	116	"DISTINCT PERSON"
"CONDITION"	"D005244"	"Fecal Impaction"	6825	"DISTINCT PERSON"
"CONDITION"	"D020212"	"Carotid Artery Injuries"	161	"DISTINCT PERSON"
"CONDITION"	"D005929"	"Glossitis, Benign Migratory"	2076	"DISTINCT PERSON"
"CONDITION"	"D033301"	"Deciduoma"	105	"DISTINCT PERSON"
"CONDITION"	"D001714"	"Bipolar Disorder"	86023	"DISTINCT PERSON"
"CONDITION"	"D005588"	"Fox-Fordyce Disease"	196	"DISTINCT PERSON"
"CONDITION"	"D020859"	"Hallux Rigidus"	32263	"DISTINCT PERSON"
"CONDITION"	"D017449"	"Dermatitis, Allergic Contact"	88357	"DISTINCT PERSON"
"CONDITION"	"D018352"	"Coronavirus Infections"	1207	"DISTINCT PERSON"
"CONDITION"	"D025981"	"Hip Injuries"	11529	"DISTINCT PERSON"
"CONDITION"	"D004700"	"Endocrine System Diseases"	88943	"DISTINCT PERSON"
"CONDITION"	"D006333"	"Heart Failure"	57906	"DISTINCT PERSON"
"CONDITION"	"D031221"	"Knee Dislocation"	1905	"DISTINCT PERSON"
"CONDITION"	"D055154"	"Dysphonia"	52334	"DISTINCT PERSON"
"CONDITION"	"D006627"	"Hirschsprung Disease"	818	"DISTINCT PERSON"
"CONDITION"	"D006395"	"Hemarthrosis"	772	"DISTINCT PERSON"
"CONDITION"	"D006337"	"Heart Murmurs"	132247	"DISTINCT PERSON"
"CONDITION"	"D017074"	"Common Variable Immunodeficiency"	4523	"DISTINCT PERSON"
"CONDITION"	"D007248"	"Infertility, Male"	15582	"DISTINCT PERSON"
"CONDITION"	"D004310"	"Double Outlet Right Ventricle"	832	"DISTINCT PERSON"
"CONDITION"	"D004368"	"Dry Socket"	495	"DISTINCT PERSON"
"CONDITION"	"D003248"	"Constipation"	440604	"DISTINCT PERSON"
"CONDITION"	"D009207"	"Myoclonus"	4672	"DISTINCT PERSON"
"CONDITION"	"D020065"	"Hepatopulmonary Syndrome"	121	"DISTINCT PERSON"
"CONDITION"	"D005598"	"Fractures, Spontaneous"	2435	"DISTINCT PERSON"
"CONDITION"	"D017453"	"Dermatitis, Irritant"	46644	"DISTINCT PERSON"
"CONDITION"	"D003323"	"Coronary Aneurysm"	722	"DISTINCT PERSON"
"CONDITION"	"D002276"	"Carcinoid Tumor"	489	"DISTINCT PERSON"
"CONDITION"	"D005315"	"Fetal Diseases"	2131	"DISTINCT PERSON"
"CONDITION"	"D004823"	"Epididymitis"	24558	"DISTINCT PERSON"
"CONDITION"	"D004374"	"Ductus Arteriosus, Patent"	6777	"DISTINCT PERSON"
"CONDITION"	"D019052"	"Depression, Postpartum"	13564	"DISTINCT PERSON"
"CONDITION"	"D018409"	"Foot Injuries"	79130	"DISTINCT PERSON"
"CONDITION"	"D020428"	"Femoral Neuropathy"	1135	"DISTINCT PERSON"
"CONDITION"	"D000077684"	"Cauda Equina Syndrome"	1827	"DISTINCT PERSON"
"CONDITION"	"D004172"	"Diplopia"	21047	"DISTINCT PERSON"
"CONDITION"	"D021866"	"Cyclosporiasis"	143	"DISTINCT PERSON"
"CONDITION"	"D004899"	"Erythroblastosis, Fetal"	415	"DISTINCT PERSON"
"CONDITION"	"D016510"	"Corneal Neovascularization"	130	"DISTINCT PERSON"
"CONDITION"	"D003410"	"Cri-du-Chat Syndrome"	104	"DISTINCT PERSON"
"CONDITION"	"D003715"	"Dengue"	302	"DISTINCT PERSON"
"CONDITION"	"D002821"	"Chorioamnionitis"	10537	"DISTINCT PERSON"
"CONDITION"	"D052439"	"Lipid Metabolism Disorders"	35032	"DISTINCT PERSON"
"CONDITION"	"D016640"	"Diabetes, Gestational"	31127	"DISTINCT PERSON"
"CONDITION"	"D000075322"	"Heavy Metal Poisoning"	264	"DISTINCT PERSON"
"CONDITION"	"D002971"	"Cleft Lip"	883	"DISTINCT PERSON"
"CONDITION"	"D005162"	"Factitious Disorders"	112	"DISTINCT PERSON"
"CONDITION"	"D052798"	"Balanitis Xerotica Obliterans"	754	"DISTINCT PERSON"
"CONDITION"	"D059350"	"Chronic Pain"	494682	"DISTINCT PERSON"
"CONDITION"	"D020918"	"Complex Regional Pain Syndromes"	5031	"DISTINCT PERSON"
"CONDITION"	"D004370"	"Duane Retraction Syndrome"	1351	"DISTINCT PERSON"
"CONDITION"	"D019115"	"Fasciitis, Necrotizing"	1210	"DISTINCT PERSON"
"CONDITION"	"D005926"	"Glossalgia"	5732	"DISTINCT PERSON"
"CONDITION"	"D016731"	"Erythema Infectiosum"	10784	"DISTINCT PERSON"
"CONDITION"	"D008303"	"Malignant Carcinoid Syndrome"	927	"DISTINCT PERSON"
"CONDITION"	"D013273"	"Diverticulum, Stomach"	921	"DISTINCT PERSON"
"CONDITION"	"D005076"	"Exanthema"	486183	"DISTINCT PERSON"
"CONDITION"	"D018636"	"Hypoplastic Left Heart Syndrome"	1018	"DISTINCT PERSON"
"CONDITION"	"D017889"	"Exfoliation Syndrome"	677	"DISTINCT PERSON"
"CONDITION"	"D006566"	"Herpesviridae Infections"	91165	"DISTINCT PERSON"
"CONDITION"	"D006453"	"Hemoglobinopathies"	11053	"DISTINCT PERSON"
"CONDITION"	"D016142"	"Holoprosencephaly"	132	"DISTINCT PERSON"
"CONDITION"	"D006359"	"Heat Exhaustion"	3884	"DISTINCT PERSON"
"CONDITION"	"D005183"	"Failure to Thrive"	30561	"DISTINCT PERSON"
"CONDITION"	"D015432"	"Glomerulonephritis, Membranoproliferative"	270	"DISTINCT PERSON"
"CONDITION"	"D016657"	"Cerebral Amyloid Angiopathy"	143	"DISTINCT PERSON"
"CONDITION"	"D006335"	"Heart Injuries"	113	"DISTINCT PERSON"
"CONDITION"	"D004392"	"Dwarfism"	35041	"DISTINCT PERSON"
"CONDITION"	"D019773"	"Epiretinal Membrane"	53955	"DISTINCT PERSON"
"CONDITION"	"D045888"	"Ganglion Cysts"	13594	"DISTINCT PERSON"
"CONDITION"	"D054144"	"Heart Failure, Diastolic"	11931	"DISTINCT PERSON"
"CONDITION"	"D004401"	"Dysarthria"	7885	"DISTINCT PERSON"
"CONDITION"	"D004476"	"Ectodermal Dysplasia"	224	"DISTINCT PERSON"
"CONDITION"	"D006628"	"Hirsutism"	29406	"DISTINCT PERSON"
"CONDITION"	"D046089"	"Hearing Loss, Mixed Conductive-Sensorineural"	17126	"DISTINCT PERSON"
"CONDITION"	"D046449"	"Hernia, Abdominal"	3719	"DISTINCT PERSON"
"CONDITION"	"D007964"	"Leukocytosis"	142611	"DISTINCT PERSON"
"CONDITION"	"D004556"	"Electric Injuries"	911	"DISTINCT PERSON"
"CONDITION"	"D015160"	"Hydrops Fetalis"	206	"DISTINCT PERSON"
"CONDITION"	"D053306"	"Hyper-IgM Immunodeficiency Syndrome"	153	"DISTINCT PERSON"
"CONDITION"	"D051516"	"Hemospermia"	6958	"DISTINCT PERSON"
"CONDITION"	"D003882"	"Dermatomyositis"	2557	"DISTINCT PERSON"
"CONDITION"	"D007676"	"Kidney Failure, Chronic"	19139	"DISTINCT PERSON"
"CONDITION"	"D004774"	"Entropion"	276	"DISTINCT PERSON"
"CONDITION"	"D004483"	"Ectropion"	254	"DISTINCT PERSON"
"CONDITION"	"D003453"	"Cryptococcosis"	141	"DISTINCT PERSON"
"CONDITION"	"D009494"	"Neurosyphilis"	293	"DISTINCT PERSON"
"CONDITION"	"D015459"	"Leukemia-Lymphoma, Adult T-Cell"	250	"DISTINCT PERSON"
"CONDITION"	"D019698"	"Hepatitis C, Chronic"	17257	"DISTINCT PERSON"
"CONDITION"	"D004067"	"Digestive System Neoplasms"	8755	"DISTINCT PERSON"
"CONDITION"	"D000070657"	"Crystal Arthropathies"	748	"DISTINCT PERSON"
"CONDITION"	"D002285"	"Carcinoma, Intraductal, Noninfiltrating"	3116	"DISTINCT PERSON"
"CONDITION"	"D005330"	"Fetofetal Transfusion"	213	"DISTINCT PERSON"
"CONDITION"	"D017036"	"Epilepsia Partialis Continua"	1561	"DISTINCT PERSON"
"CONDITION"	"D004935"	"Esophageal Diseases"	59445	"DISTINCT PERSON"
"CONDITION"	"D003924"	"Diabetes Mellitus, Type 2"	525892	"DISTINCT PERSON"
"CONDITION"	"D005547"	"Foreign Bodies"	370	"DISTINCT PERSON"
"CONDITION"	"D006976"	"Hypertension, Pulmonary"	22242	"DISTINCT PERSON"
"CONDITION"	"D002764"	"Cholecystitis"	14776	"DISTINCT PERSON"
"CONDITION"	"D004842"	"Epispadias"	147	"DISTINCT PERSON"
"CONDITION"	"D006343"	"Heart Septal Defects"	638	"DISTINCT PERSON"
"CONDITION"	"D006029"	"Glycosuria"	10459	"DISTINCT PERSON"
"CONDITION"	"D003681"	"Dehydration"	168714	"DISTINCT PERSON"
"CONDITION"	"D007174"	"Disruptive, Impulse Control, and Conduct Disorders"	4687	"DISTINCT PERSON"
"CONDITION"	"D007172"	"Erectile Dysfunction"	228282	"DISTINCT PERSON"
"CONDITION"	"D003387"	"Cracked Tooth Syndrome"	3201	"DISTINCT PERSON"
"CONDITION"	"D008218"	"Lymphocytosis"	9282	"DISTINCT PERSON"
"CONDITION"	"D005734"	"Gangrene"	6172	"DISTINCT PERSON"
"CONDITION"	"D020158"	"Hyperglycinemia, Nonketotic"	363	"DISTINCT PERSON"
"CONDITION"	"D003556"	"Cystitis"	37702	"DISTINCT PERSON"
"CONDITION"	"D005320"	"Fetal Macrosomia"	1148	"DISTINCT PERSON"
"CONDITION"	"D002177"	"Candidiasis"	109951	"DISTINCT PERSON"
"CONDITION"	"D003389"	"Cranial Nerve Diseases"	1642	"DISTINCT PERSON"
"CONDITION"	"D003286"	"Contracture"	67289	"DISTINCT PERSON"
"CONDITION"	"D004820"	"Epidermolysis Bullosa"	615	"DISTINCT PERSON"
"CONDITION"	"D005359"	"Fibrous Dysplasia, Polyostotic"	202	"DISTINCT PERSON"
"CONDITION"	"D034381"	"Hearing Loss"	42418	"DISTINCT PERSON"
"CONDITION"	"D020435"	"Glossopharyngeal Nerve Diseases"	420	"DISTINCT PERSON"
"CONDITION"	"D008312"	"Malocclusion, Angle Class II"	390	"DISTINCT PERSON"
"CONDITION"	"D005352"	"Fibromuscular Dysplasia"	1367	"DISTINCT PERSON"
"CONDITION"	"D006230"	"Hand Injuries"	2492	"DISTINCT PERSON"
"CONDITION"	"D010373"	"Lice Infestations"	2205	"DISTINCT PERSON"
"CONDITION"	"D005532"	"Foot Deformities, Congenital"	9306	"DISTINCT PERSON"
"CONDITION"	"D006960"	"Hyperoxaluria, Primary"	321	"DISTINCT PERSON"
"CONDITION"	"D054988"	"Idiopathic Interstitial Pneumonias"	282	"DISTINCT PERSON"
"CONDITION"	"C562400"	"Hyperpigmentation of Eyelids"	145	"DISTINCT PERSON"
"CONDITION"	"D007683"	"Kidney Tubular Necrosis, Acute"	8302	"DISTINCT PERSON"
"CONDITION"	"D005757"	"Gastritis, Atrophic"	8469	"DISTINCT PERSON"
"CONDITION"	"D006232"	"Hand, Foot and Mouth Disease"	36334	"DISTINCT PERSON"
"CONDITION"	"D002637"	"Chest Pain"	981877	"DISTINCT PERSON"
"CONDITION"	"D007571"	"Jaw Diseases"	3261	"DISTINCT PERSON"
"CONDITION"	"D004892"	"Erythema Multiforme"	4379	"DISTINCT PERSON"
"CONDITION"	"D005077"	"Exanthema Subitum"	3134	"DISTINCT PERSON"
"CONDITION"	"D006261"	"Headache"	837187	"DISTINCT PERSON"
"CONDITION"	"D006816"	"Huntington Disease"	557	"DISTINCT PERSON"
"CONDITION"	"D004412"	"Dysmenorrhea"	159594	"DISTINCT PERSON"
"CONDITION"	"D004814"	"Epidermal Cyst"	92864	"DISTINCT PERSON"
"CONDITION"	"D006962"	"Hyperparathyroidism, Secondary"	3601	"DISTINCT PERSON"
"CONDITION"	"D006530"	"Hepatorenal Syndrome"	823	"DISTINCT PERSON"
"CONDITION"	"D017497"	"Hidradenitis Suppurativa"	30839	"DISTINCT PERSON"
"CONDITION"	"C538103"	"Palindromic rheumatism"	715	"DISTINCT PERSON"
"CONDITION"	"C562694"	"Epilepsy, Idiopathic Generalized"	16756	"DISTINCT PERSON"
"CONDITION"	"D019102"	"Infant, Very Low Birth Weight"	2147	"DISTINCT PERSON"
"CONDITION"	"D006956"	"Hyperopia"	136828	"DISTINCT PERSON"
"CONDITION"	"D006934"	"Hypercalcemia"	52509	"DISTINCT PERSON"
"CONDITION"	"D004381"	"Duodenal Ulcer"	8525	"DISTINCT PERSON"
"CONDITION"	"D008268"	"Macular Degeneration"	4077	"DISTINCT PERSON"
"CONDITION"	"D004916"	"Erythromelalgia"	589	"DISTINCT PERSON"
"CONDITION"	"D006319"	"Hearing Loss, Sensorineural"	64505	"DISTINCT PERSON"
"CONDITION"	"D004894"	"Erythrasma"	1408	"DISTINCT PERSON"
"CONDITION"	"D020189"	"Nocturnal Myoclonus Syndrome"	17380	"DISTINCT PERSON"
"CONDITION"	"D010243"	"Paralysis"	318	"DISTINCT PERSON"
"CONDITION"	"D016697"	"Herpes Zoster Oticus"	878	"DISTINCT PERSON"
"CONDITION"	"D004351"	"Drug Resistance"	4094	"DISTINCT PERSON"
"CONDITION"	"D019557"	"Dermatitis, Perioral"	41572	"DISTINCT PERSON"
"CONDITION"	"D003527"	"Cyclothymic Disorder"	3914	"DISTINCT PERSON"
"CONDITION"	"D006555"	"Hernia, Ventral"	32763	"DISTINCT PERSON"
"CONDITION"	"D000071380"	"Fibromatosis, Plantar"	244953	"DISTINCT PERSON"
"CONDITION"	"D005094"	"Exophthalmos"	3625	"DISTINCT PERSON"
"CONDITION"	"D015299"	"Discitis"	1419	"DISTINCT PERSON"
"CONDITION"	"D006482"	"Hemorrhagic Fevers, Viral"	552	"DISTINCT PERSON"
"CONDITION"	"D007049"	"Iatrogenic Disease"	1927	"DISTINCT PERSON"
"CONDITION"	"D003963"	"Diaper Rash"	57421	"DISTINCT PERSON"
"CONDITION"	"D015155"	"Esophageal Spasm, Diffuse"	11645	"DISTINCT PERSON"
"CONDITION"	"D006961"	"Hyperparathyroidism"	21259	"DISTINCT PERSON"
"CONDITION"	"D006975"	"Hypertension, Portal"	9119	"DISTINCT PERSON"
"CONDITION"	"D003704"	"Dementia"	4327	"DISTINCT PERSON"
"CONDITION"	"D005235"	"Fatty Liver, Alcoholic"	2235	"DISTINCT PERSON"
"CONDITION"	"D005756"	"Gastritis"	200704	"DISTINCT PERSON"
"CONDITION"	"D003876"	"Dermatitis, Atopic"	288590	"DISTINCT PERSON"
"CONDITION"	"C562393"	"Melanoma, Cutaneous Malignant"	9447	"DISTINCT PERSON"
"CONDITION"	"D005902"	"Glaucoma, Open-Angle"	3976	"DISTINCT PERSON"
"CONDITION"	"C535892"	"Lichen planus follicularis"	3271	"DISTINCT PERSON"
"CONDITION"	"D018934"	"Fournier Gangrene"	308	"DISTINCT PERSON"
"CONDITION"	"D005414"	"Flatulence"	17613	"DISTINCT PERSON"
"CONDITION"	"C535758"	"Congenital heart block"	527	"DISTINCT PERSON"
"CONDITION"	"D005660"	"Funnel Chest"	7919	"DISTINCT PERSON"
"CONDITION"	"D003731"	"Dental Caries"	31633	"DISTINCT PERSON"
"CONDITION"	"D004931"	"Esophageal Achalasia"	3264	"DISTINCT PERSON"
"CONDITION"	"D005383"	"Finger Injuries"	1367	"DISTINCT PERSON"
"CONDITION"	"D006548"	"Hernia, Diaphragmatic"	148789	"DISTINCT PERSON"
"CONDITION"	"D006504"	"Hepatic Veno-Occlusive Disease"	109	"DISTINCT PERSON"
"CONDITION"	"D000080343"	"Meibomian Gland Dysfunction"	22399	"DISTINCT PERSON"
"CONDITION"	"D006491"	"Hemothorax"	1544	"DISTINCT PERSON"
"CONDITION"	"D006791"	"Hostility"	329	"DISTINCT PERSON"
"CONDITION"	"D009104"	"Multiple Trauma"	12291	"DISTINCT PERSON"
"CONDITION"	"D005597"	"Fractures, Open"	153	"DISTINCT PERSON"
"CONDITION"	"D007018"	"Hypopituitarism"	20602	"DISTINCT PERSON"
"CONDITION"	"D007593"	"Joint Instability"	520	"DISTINCT PERSON"
"CONDITION"	"D006964"	"Hyperpituitarism"	8206	"DISTINCT PERSON"
"CONDITION"	"D007738"	"Kyphosis"	3346	"DISTINCT PERSON"
"CONDITION"	"D006529"	"Hepatomegaly"	48347	"DISTINCT PERSON"
"CONDITION"	"D057066"	"Low Tension Glaucoma"	7327	"DISTINCT PERSON"
"CONDITION"	"D003025"	"Clubfoot"	2877	"DISTINCT PERSON"
"CONDITION"	"D015470"	"Leukemia, Myeloid, Acute"	2217	"DISTINCT PERSON"
"CONDITION"	"D058447"	"Eye Pain"	59153	"DISTINCT PERSON"
"CONDITION"	"D005531"	"Foot Deformities, Acquired"	55523	"DISTINCT PERSON"
"CONDITION"	"D006505"	"Hepatitis"	9810	"DISTINCT PERSON"
"CONDITION"	"D006959"	"Hyperoxaluria"	941	"DISTINCT PERSON"
"CONDITION"	"D019263"	"Dysthymic Disorder"	128438	"DISTINCT PERSON"
"CONDITION"	"D005258"	"Felty Syndrome"	341	"DISTINCT PERSON"
"CONDITION"	"D015464"	"Leukemia, Myelogenous, Chronic, BCR-ABL Positive"	3061	"DISTINCT PERSON"
"CONDITION"	"D006725"	"Hookworm Infections"	370	"DISTINCT PERSON"
"CONDITION"	"C536281"	"Idiopathic pulmonary hemosiderosis"	106	"DISTINCT PERSON"
"CONDITION"	"D011225"	"Pre-Eclampsia"	15721	"DISTINCT PERSON"
"CONDITION"	"D006312"	"Hearing Loss, Bilateral"	38615	"DISTINCT PERSON"
"CONDITION"	"D007951"	"Leukemia, Myeloid"	741	"DISTINCT PERSON"
"CONDITION"	"D004057"	"Hyperostosis, Diffuse Idiopathic Skeletal"	1591	"DISTINCT PERSON"
"CONDITION"	"D059608"	"Laryngocele"	121	"DISTINCT PERSON"
"CONDITION"	"D006409"	"Hematometra"	865	"DISTINCT PERSON"
"CONDITION"	"D008575"	"Meniere Disease"	17388	"DISTINCT PERSON"
"CONDITION"	"D006212"	"Hallucinations"	5542	"DISTINCT PERSON"
"CONDITION"	"D054143"	"Heart Failure, Systolic"	11021	"DISTINCT PERSON"
"CONDITION"	"D015154"	"Esophageal Motility Disorders"	11645	"DISTINCT PERSON"
"CONDITION"	"D059286"	"Pregnancy, Triplet"	267	"DISTINCT PERSON"
"CONDITION"	"D057068"	"Periprosthetic Fractures"	563	"DISTINCT PERSON"
"CONDITION"	"D006677"	"Histrionic Personality Disorder"	230	"DISTINCT PERSON"
"CONDITION"	"D004433"	"Earache"	284082	"DISTINCT PERSON"
"CONDITION"	"D003919"	"Diabetes Insipidus"	3430	"DISTINCT PERSON"
"CONDITION"	"D004673"	"Encephalomyelitis, Acute Disseminated"	320	"DISTINCT PERSON"
"CONDITION"	"D006996"	"Hypocalcemia"	22104	"DISTINCT PERSON"
"CONDITION"	"D005705"	"Gallbladder Diseases"	43341	"DISTINCT PERSON"
"CONDITION"	"D005126"	"Eye Burns"	637	"DISTINCT PERSON"
"CONDITION"	"D004387"	"Dupuytren Contracture"	12826	"DISTINCT PERSON"
"CONDITION"	"D015417"	"Hereditary Sensory and Motor Neuropathy"	3637	"DISTINCT PERSON"
"CONDITION"	"D007410"	"Intestinal Diseases"	383562	"DISTINCT PERSON"
"CONDITION"	"D004382"	"Duodenitis"	33383	"DISTINCT PERSON"
"CONDITION"	"D005124"	"Eye Abnormalities"	1098	"DISTINCT PERSON"
"CONDITION"	"D015863"	"Iridocyclitis"	14187	"DISTINCT PERSON"
"CONDITION"	"D007037"	"Hypothyroidism"	1033960	"DISTINCT PERSON"
"CONDITION"	"C536202"	"Elastosis perforans serpiginosa"	134	"DISTINCT PERSON"
"CONDITION"	"D017789"	"Granuloma, Pyogenic"	11761	"DISTINCT PERSON"
"CONDITION"	"D058437"	"Hypertensive Retinopathy"	29159	"DISTINCT PERSON"
"CONDITION"	"D004408"	"Dysgeusia"	3228	"DISTINCT PERSON"
"CONDITION"	"D009164"	"Mycobacterium Infections"	1248	"DISTINCT PERSON"
"CONDITION"	"D007021"	"Hypospadias"	2559	"DISTINCT PERSON"
"CONDITION"	"D008171"	"Lung Diseases"	65045	"DISTINCT PERSON"
"CONDITION"	"D005764"	"Gastroesophageal Reflux"	577	"DISTINCT PERSON"
"CONDITION"	"D006356"	"Heartburn"	87808	"DISTINCT PERSON"
"CONDITION"	"D020821"	"Dystonic Disorders"	6553	"DISTINCT PERSON"
"CONDITION"	"D006850"	"Hydrocephalus, Normal Pressure"	802	"DISTINCT PERSON"
"CONDITION"	"D004612"	"Elliptocytosis, Hereditary"	171	"DISTINCT PERSON"
"CONDITION"	"D005873"	"Giardiasis"	887	"DISTINCT PERSON"
"CONDITION"	"D006201"	"Hair Diseases"	3236	"DISTINCT PERSON"
"CONDITION"	"D006833"	"Hydrarthrosis"	7954	"DISTINCT PERSON"
"CONDITION"	"D006519"	"Hepatitis, Alcoholic"	3747	"DISTINCT PERSON"
"CONDITION"	"C562839"	"Mesothelioma, Malignant"	193	"DISTINCT PERSON"
"CONDITION"	"D015477"	"Leukemia, Myelomonocytic, Chronic"	262	"DISTINCT PERSON"
"CONDITION"	"D006966"	"Hyperprolactinemia"	18761	"DISTINCT PERSON"
"CONDITION"	"D009456"	"Neurofibromatosis 1"	2915	"DISTINCT PERSON"
"CONDITION"	"D005878"	"Gilbert Disease"	7821	"DISTINCT PERSON"
"CONDITION"	"D007411"	"Intestinal Diseases, Parasitic"	1241	"DISTINCT PERSON"
"CONDITION"	"D007640"	"Keratoconus"	8830	"DISTINCT PERSON"
"CONDITION"	"D058545"	"Inhalant Abuse"	583	"DISTINCT PERSON"
"CONDITION"	"D000074742"	"Median Arcuate Ligament Syndrome"	1376	"DISTINCT PERSON"
"CONDITION"	"D006552"	"Hernia, Inguinal"	54628	"DISTINCT PERSON"
"CONDITION"	"D054517"	"Orbital Cellulitis"	643	"DISTINCT PERSON"
"CONDITION"	"C536209"	"Congenital central hypoventilation syndrome"	211	"DISTINCT PERSON"
"CONDITION"	"D008471"	"Meconium Aspiration Syndrome"	659	"DISTINCT PERSON"
"CONDITION"	"D000795"	"Fabry Disease"	381	"DISTINCT PERSON"
