"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"CONDITION"	"D000647"	"Amnesia"	53532	"DISTINCT PERSON"
"CONDITION"	"D014060"	"Tongue Diseases"	9742	"DISTINCT PERSON"
"CONDITION"	"D003286"	"Contracture"	107685	"DISTINCT PERSON"
"CONDITION"	"D001720"	"Birth Injuries"	277	"DISTINCT PERSON"
"CONDITION"	"D054143"	"Heart Failure, Systolic"	9939	"DISTINCT PERSON"
"CONDITION"	"D014593"	"Uterine Inertia"	11368	"DISTINCT PERSON"
"CONDITION"	"D010024"	"Osteoporosis"	163013	"DISTINCT PERSON"
"CONDITION"	"D014522"	"Urethral Diseases"	5853	"DISTINCT PERSON"
"CONDITION"	"D010020"	"Osteonecrosis"	6484	"DISTINCT PERSON"
"CONDITION"	"D001261"	"Pulmonary Atelectasis"	99672	"DISTINCT PERSON"
"CONDITION"	"D006529"	"Hepatomegaly"	45985	"DISTINCT PERSON"
"CONDITION"	"D010035"	"Otitis Media, Suppurative"	37731	"DISTINCT PERSON"
"CONDITION"	"D004769"	"Enterovirus Infections"	12566	"DISTINCT PERSON"
"CONDITION"	"D023341"	"Chills"	27139	"DISTINCT PERSON"
"CONDITION"	"D014545"	"Urinary Calculi"	11964	"DISTINCT PERSON"
"CONDITION"	"D006469"	"Hemoptysis"	18755	"DISTINCT PERSON"
"CONDITION"	"D009041"	"Motion Sickness"	10106	"DISTINCT PERSON"
"CONDITION"	"D020254"	"Tooth Ankylosis"	223	"DISTINCT PERSON"
"CONDITION"	"D009072"	"Moyamoya Disease"	592	"DISTINCT PERSON"
"CONDITION"	"D011818"	"Rabies"	226	"DISTINCT PERSON"
"CONDITION"	"D003111"	"Colonic Polyps"	253887	"DISTINCT PERSON"
"CONDITION"	"D017229"	"Enterobiasis"	5847	"DISTINCT PERSON"
"CONDITION"	"D018633"	"Pulmonary Atresia"	760	"DISTINCT PERSON"
"CONDITION"	"C535970"	"Coloboma of optic nerve"	516	"DISTINCT PERSON"
"CONDITION"	"D018500"	"Diabetes Insipidus, Nephrogenic"	353	"DISTINCT PERSON"
"CONDITION"	"D001845"	"Bone Cysts"	5998	"DISTINCT PERSON"
"CONDITION"	"D010167"	"Pallor"	5583	"DISTINCT PERSON"
"CONDITION"	"D002637"	"Chest Pain"	1080334	"DISTINCT PERSON"
"CONDITION"	"D015814"	"Ocular Hypotension"	257	"DISTINCT PERSON"
"CONDITION"	"D012868"	"Skin Abnormalities"	39663	"DISTINCT PERSON"
"CONDITION"	"D020428"	"Femoral Neuropathy"	1263	"DISTINCT PERSON"
"CONDITION"	"D015459"	"Leukemia-Lymphoma, Adult T-Cell"	291	"DISTINCT PERSON"
"CONDITION"	"D056889"	"Barth Syndrome"	122	"DISTINCT PERSON"
"CONDITION"	"D007035"	"Hypothermia"	1356	"DISTINCT PERSON"
"CONDITION"	"D019896"	"alpha 1-Antitrypsin Deficiency"	2387	"DISTINCT PERSON"
"CONDITION"	"D017495"	"Hyperpigmentation"	348229	"DISTINCT PERSON"
"CONDITION"	"D004939"	"Esophageal Perforation"	482	"DISTINCT PERSON"
"CONDITION"	"D007955"	"Leukemoid Reaction"	1430	"DISTINCT PERSON"
"CONDITION"	"D065227"	"Transfusion Reaction"	1403	"DISTINCT PERSON"
"CONDITION"	"D001748"	"Urinary Bladder Neck Obstruction"	8173	"DISTINCT PERSON"
"CONDITION"	"D014917"	"Whooping Cough"	1581	"DISTINCT PERSON"
"CONDITION"	"D011009"	"Pneumoconiosis"	182	"DISTINCT PERSON"
"CONDITION"	"D012030"	"Refractive Errors"	40243	"DISTINCT PERSON"
"CONDITION"	"D004370"	"Duane Retraction Syndrome"	1404	"DISTINCT PERSON"
"CONDITION"	"D055744"	"Invasive Pulmonary Aspergillosis"	166	"DISTINCT PERSON"
"CONDITION"	"D053608"	"Stupor"	5335	"DISTINCT PERSON"
"CONDITION"	"D001986"	"Bronchial Spasm"	90094	"DISTINCT PERSON"
"CONDITION"	"D012514"	"Sarcoma, Kaposi"	322	"DISTINCT PERSON"
"CONDITION"	"D017119"	"Porphyria Cutanea Tarda"	458	"DISTINCT PERSON"
"CONDITION"	"D010014"	"Osteolysis"	1376	"DISTINCT PERSON"
"CONDITION"	"D054517"	"Orbital Cellulitis"	8542	"DISTINCT PERSON"
"CONDITION"	"D014718"	"Vesico-Ureteral Reflux"	6445	"DISTINCT PERSON"
"CONDITION"	"D005757"	"Gastritis, Atrophic"	12669	"DISTINCT PERSON"
"CONDITION"	"D002764"	"Cholecystitis"	19970	"DISTINCT PERSON"
"CONDITION"	"D001714"	"Bipolar Disorder"	85661	"DISTINCT PERSON"
"CONDITION"	"C536377"	"Anonychia congenita"	104	"DISTINCT PERSON"
"CONDITION"	"D000648"	"Amnesia, Retrograde"	2179	"DISTINCT PERSON"
"CONDITION"	"D011618"	"Psychotic Disorders"	20933	"DISTINCT PERSON"
"CONDITION"	"D002543"	"Cerebral Hemorrhage"	6302	"DISTINCT PERSON"
"CONDITION"	"D011030"	"Pneumothorax"	15358	"DISTINCT PERSON"
"CONDITION"	"D016117"	"Albinism, Ocular"	418	"DISTINCT PERSON"
"CONDITION"	"D020817"	"Asperger Syndrome"	11335	"DISTINCT PERSON"
"CONDITION"	"D014592"	"Uterine Hemorrhage"	869	"DISTINCT PERSON"
"CONDITION"	"D011655"	"Pulmonary Embolism"	38299	"DISTINCT PERSON"
"CONDITION"	"D056653"	"Rheumatoid Vasculitis"	463	"DISTINCT PERSON"
"CONDITION"	"D006073"	"Gout"	142906	"DISTINCT PERSON"
"CONDITION"	"D005141"	"Eyelid Diseases"	14298	"DISTINCT PERSON"
"CONDITION"	"D005358"	"Fibrous Dysplasia, Monostotic"	1242	"DISTINCT PERSON"
"CONDITION"	"D014581"	"Urticaria"	137199	"DISTINCT PERSON"
"CONDITION"	"D009617"	"Nocardia Infections"	118	"DISTINCT PERSON"
"CONDITION"	"D038061"	"Lower Extremity Deformities, Congenital"	15510	"DISTINCT PERSON"
"CONDITION"	"D014256"	"Trichotillomania"	3768	"DISTINCT PERSON"
"CONDITION"	"C536761"	"X-linked sideroblastic anemia"	1017	"DISTINCT PERSON"
"CONDITION"	"D012857"	"Situs Inversus"	809	"DISTINCT PERSON"
"CONDITION"	"D012769"	"Shock"	4162	"DISTINCT PERSON"
"CONDITION"	"D007926"	"Lesch-Nyhan Syndrome"	356	"DISTINCT PERSON"
"CONDITION"	"D013206"	"Staphylococcal Scalded Skin Syndrome"	327	"DISTINCT PERSON"
"CONDITION"	"D009896"	"Optic Atrophy"	9274	"DISTINCT PERSON"
"CONDITION"	"D006961"	"Hyperparathyroidism"	20404	"DISTINCT PERSON"
"CONDITION"	"D008589"	"Meningococcal Infections"	111	"DISTINCT PERSON"
"CONDITION"	"D001035"	"Aphakia"	4314	"DISTINCT PERSON"
"CONDITION"	"D007818"	"Laryngeal Diseases"	28470	"DISTINCT PERSON"
"CONDITION"	"D012214"	"Rheumatic Heart Disease"	914	"DISTINCT PERSON"
"CONDITION"	"D007905"	"Lens Diseases"	413	"DISTINCT PERSON"
"CONDITION"	"D000568"	"Amenorrhea"	155137	"DISTINCT PERSON"
"CONDITION"	"D005599"	"Fractures, Ununited"	12828	"DISTINCT PERSON"
"CONDITION"	"D006502"	"Budd-Chiari Syndrome"	888	"DISTINCT PERSON"
"CONDITION"	"D052065"	"Vaginismus"	3379	"DISTINCT PERSON"
"CONDITION"	"C562397"	"Hymen, Imperforate"	776	"DISTINCT PERSON"
"CONDITION"	"D010264"	"Paraplegia"	5709	"DISTINCT PERSON"
"CONDITION"	"D006929"	"Hyperaldosteronism"	2243	"DISTINCT PERSON"
"CONDITION"	"D007022"	"Hypotension"	57852	"DISTINCT PERSON"
"CONDITION"	"D002446"	"Celiac Disease"	34638	"DISTINCT PERSON"
"CONDITION"	"D013789"	"Thalassemia"	5531	"DISTINCT PERSON"
"CONDITION"	"D010302"	"Parkinson Disease, Secondary"	775	"DISTINCT PERSON"
"CONDITION"	"D059286"	"Pregnancy, Triplet"	377	"DISTINCT PERSON"
"CONDITION"	"D015875"	"Anisocoria"	5769	"DISTINCT PERSON"
"CONDITION"	"D015861"	"Retinal Neovascularization"	4769	"DISTINCT PERSON"
"CONDITION"	"D017449"	"Dermatitis, Allergic Contact"	90966	"DISTINCT PERSON"
"CONDITION"	"D001883"	"Borderline Personality Disorder"	11765	"DISTINCT PERSON"
"CONDITION"	"D011512"	"Proteus Infections"	1397	"DISTINCT PERSON"
"CONDITION"	"D011141"	"Polyuria"	25029	"DISTINCT PERSON"
"CONDITION"	"D018352"	"Coronavirus Infections"	538	"DISTINCT PERSON"
"CONDITION"	"D005155"	"Facial Nerve Diseases"	3702	"DISTINCT PERSON"
"CONDITION"	"D003248"	"Constipation"	485302	"DISTINCT PERSON"
"CONDITION"	"D011305"	"Presbyopia"	209940	"DISTINCT PERSON"
"CONDITION"	"D010391"	"Pemphigoid, Bullous"	607	"DISTINCT PERSON"
"CONDITION"	"D002372"	"Cat-Scratch Disease"	793	"DISTINCT PERSON"
"CONDITION"	"D010008"	"Osteochondritis Dissecans"	9174	"DISTINCT PERSON"
"CONDITION"	"D006429"	"Hemiplegia"	5532	"DISTINCT PERSON"
"CONDITION"	"D000312"	"Adrenal Hyperplasia, Congenital"	6117	"DISTINCT PERSON"
"CONDITION"	"D013576"	"Syndactyly"	314	"DISTINCT PERSON"
"CONDITION"	"D012891"	"Sleep Apnea Syndromes"	229343	"DISTINCT PERSON"
"CONDITION"	"D004066"	"Digestive System Diseases"	5465	"DISTINCT PERSON"
"CONDITION"	"D011019"	"Pneumonia, Mycoplasma"	11054	"DISTINCT PERSON"
"CONDITION"	"D016657"	"Cerebral Amyloid Angiopathy"	121	"DISTINCT PERSON"
"CONDITION"	"D020967"	"Myotonic Disorders"	234	"DISTINCT PERSON"
"CONDITION"	"D052879"	"Subacute Combined Degeneration"	189	"DISTINCT PERSON"
"CONDITION"	"D012148"	"Restless Legs Syndrome"	78556	"DISTINCT PERSON"
"CONDITION"	"D000380"	"Agranulocytosis"	13658	"DISTINCT PERSON"
"CONDITION"	"D007952"	"Leukemia, Plasma Cell"	227	"DISTINCT PERSON"
"CONDITION"	"D019964"	"Mood Disorders"	98353	"DISTINCT PERSON"
"CONDITION"	"D000308"	"Adrenocortical Hyperfunction"	5990	"DISTINCT PERSON"
"CONDITION"	"D009080"	"Mucocutaneous Lymph Node Syndrome"	1540	"DISTINCT PERSON"
"CONDITION"	"D015863"	"Iridocyclitis"	11542	"DISTINCT PERSON"
"CONDITION"	"D008171"	"Lung Diseases"	74567	"DISTINCT PERSON"
"CONDITION"	"D058566"	"Sacroiliitis"	91711	"DISTINCT PERSON"
"CONDITION"	"D001946"	"Breech Presentation"	24283	"DISTINCT PERSON"
"CONDITION"	"D007896"	"Leishmaniasis"	114	"DISTINCT PERSON"
"CONDITION"	"D016659"	"Psoas Abscess"	458	"DISTINCT PERSON"
"CONDITION"	"D018781"	"Tension-Type Headache"	98664	"DISTINCT PERSON"
"CONDITION"	"D009869"	"Oophoritis"	346	"DISTINCT PERSON"
"CONDITION"	"D015594"	"Optic Disk Drusen"	8884	"DISTINCT PERSON"
"CONDITION"	"D015417"	"Hereditary Sensory and Motor Neuropathy"	4256	"DISTINCT PERSON"
"CONDITION"	"D011660"	"Pulmonary Heart Disease"	2328	"DISTINCT PERSON"
"CONDITION"	"D016706"	"Still's Disease, Adult-Onset"	459	"DISTINCT PERSON"
"CONDITION"	"C538103"	"Palindromic rheumatism"	758	"DISTINCT PERSON"
"CONDITION"	"D012178"	"Retinopathy of Prematurity"	2898	"DISTINCT PERSON"
"CONDITION"	"D013494"	"Supranuclear Palsy, Progressive"	144	"DISTINCT PERSON"
"CONDITION"	"D004310"	"Double Outlet Right Ventricle"	810	"DISTINCT PERSON"
"CONDITION"	"D006985"	"Hyperventilation"	7089	"DISTINCT PERSON"
"CONDITION"	"D003924"	"Diabetes Mellitus, Type 2"	392858	"DISTINCT PERSON"
"CONDITION"	"D063807"	"Dandruff"	16811	"DISTINCT PERSON"
"CONDITION"	"D014823"	"Vitreous Hemorrhage"	14624	"DISTINCT PERSON"
"CONDITION"	"D012203"	"Rh Isoimmunization"	11337	"DISTINCT PERSON"
"CONDITION"	"D005764"	"Gastroesophageal Reflux"	5430	"DISTINCT PERSON"
"CONDITION"	"D003550"	"Cystic Fibrosis"	4391	"DISTINCT PERSON"
"CONDITION"	"D006396"	"Hematemesis"	15852	"DISTINCT PERSON"
"CONDITION"	"D020417"	"Nystagmus, Congenital"	3282	"DISTINCT PERSON"
"CONDITION"	"D059285"	"Pregnancy, Twin"	7784	"DISTINCT PERSON"
"CONDITION"	"D054515"	"Vulvar Vestibulitis"	2666	"DISTINCT PERSON"
"CONDITION"	"D014813"	"Vitamin K Deficiency"	569	"DISTINCT PERSON"
"CONDITION"	"D020516"	"Brachial Plexus Neuropathies"	16952	"DISTINCT PERSON"
"CONDITION"	"D011671"	"Pulpitis"	1199	"DISTINCT PERSON"
"CONDITION"	"D013586"	"Synovitis, Pigmented Villonodular"	1476	"DISTINCT PERSON"
"CONDITION"	"D001928"	"Brain Diseases, Metabolic"	7045	"DISTINCT PERSON"
"CONDITION"	"D002821"	"Chorioamnionitis"	11033	"DISTINCT PERSON"
"CONDITION"	"D002581"	"Uterine Cervical Incompetence"	6907	"DISTINCT PERSON"
"CONDITION"	"D001289"	"Attention Deficit Disorder with Hyperactivity"	245806	"DISTINCT PERSON"
"CONDITION"	"D001172"	"Arthritis, Rheumatoid"	87942	"DISTINCT PERSON"
"CONDITION"	"D007775"	"Lactation Disorders"	12977	"DISTINCT PERSON"
"CONDITION"	"D006314"	"Hearing Loss, Conductive"	52190	"DISTINCT PERSON"
"CONDITION"	"D004351"	"Drug Resistance"	3230	"DISTINCT PERSON"
"CONDITION"	"C536693"	"Wells syndrome"	162	"DISTINCT PERSON"
"CONDITION"	"D002644"	"Chickenpox"	4781	"DISTINCT PERSON"
"CONDITION"	"D020158"	"Hyperglycinemia, Nonketotic"	709	"DISTINCT PERSON"
"CONDITION"	"D005901"	"Glaucoma"	19124	"DISTINCT PERSON"
"CONDITION"	"D006557"	"Herpangina"	20765	"DISTINCT PERSON"
"CONDITION"	"D006471"	"Gastrointestinal Hemorrhage"	43164	"DISTINCT PERSON"
"CONDITION"	"D006871"	"Hydrophthalmos"	1444	"DISTINCT PERSON"
"CONDITION"	"D017445"	"Skin Diseases, Vascular"	1181	"DISTINCT PERSON"
"CONDITION"	"D059787"	"Acute Pain"	28967	"DISTINCT PERSON"
"CONDITION"	"D008103"	"Liver Cirrhosis"	24324	"DISTINCT PERSON"
"CONDITION"	"D002276"	"Carcinoid Tumor"	2394	"DISTINCT PERSON"
"CONDITION"	"D011146"	"Eczema, Dyshidrotic"	33968	"DISTINCT PERSON"
"CONDITION"	"D016512"	"Ankle Injuries"	73582	"DISTINCT PERSON"
"CONDITION"	"D004414"	"Dyspareunia"	68069	"DISTINCT PERSON"
"CONDITION"	"D004936"	"Diverticulum, Esophageal"	333	"DISTINCT PERSON"
"CONDITION"	"C536650"	"Penoscrotal transposition"	218	"DISTINCT PERSON"
"CONDITION"	"D018792"	"Encephalitis, Viral"	672	"DISTINCT PERSON"
"CONDITION"	"D014095"	"Tooth, Impacted"	39653	"DISTINCT PERSON"
"CONDITION"	"D010698"	"Phobic Disorders"	5702	"DISTINCT PERSON"
"CONDITION"	"D008100"	"Liver Abscess"	1220	"DISTINCT PERSON"
"CONDITION"	"D012218"	"Rheumatoid Nodule"	1295	"DISTINCT PERSON"
"CONDITION"	"D006356"	"Heartburn"	92171	"DISTINCT PERSON"
"CONDITION"	"D006456"	"Hemoglobinuria"	930	"DISTINCT PERSON"
"CONDITION"	"D011127"	"Polyps"	1391	"DISTINCT PERSON"
"CONDITION"	"D058442"	"Capsule Opacification"	39956	"DISTINCT PERSON"
"CONDITION"	"D011051"	"Poliomyelitis"	192	"DISTINCT PERSON"
"CONDITION"	"D016463"	"Sweet Syndrome"	448	"DISTINCT PERSON"
"CONDITION"	"D020236"	"Amnesia, Transient Global"	2128	"DISTINCT PERSON"
"CONDITION"	"D054850"	"Osteophyte"	66783	"DISTINCT PERSON"
"CONDITION"	"D020178"	"Sleep Disorders, Circadian Rhythm"	1591	"DISTINCT PERSON"
"CONDITION"	"D020773"	"Headache Disorders"	36524	"DISTINCT PERSON"
"CONDITION"	"D005705"	"Gallbladder Diseases"	46425	"DISTINCT PERSON"
"CONDITION"	"D018437"	"Brown-Sequard Syndrome"	204	"DISTINCT PERSON"
"CONDITION"	"D006209"	"Halitosis"	4936	"DISTINCT PERSON"
"CONDITION"	"D031300"	"Retinal Vasculitis"	825	"DISTINCT PERSON"
"CONDITION"	"D009205"	"Myocarditis"	1378	"DISTINCT PERSON"
"CONDITION"	"D005076"	"Exanthema"	496730	"DISTINCT PERSON"
"CONDITION"	"D052177"	"Kidney Diseases, Cystic"	104595	"DISTINCT PERSON"
"CONDITION"	"D017359"	"HELLP Syndrome"	1321	"DISTINCT PERSON"
"CONDITION"	"D003639"	"Hearing Loss, Sudden"	8155	"DISTINCT PERSON"
"CONDITION"	"D004933"	"Esophageal Atresia"	366	"DISTINCT PERSON"
"CONDITION"	"D002972"	"Cleft Palate"	2305	"DISTINCT PERSON"
"CONDITION"	"C536202"	"Elastosis perforans serpiginosa"	178	"DISTINCT PERSON"
"CONDITION"	"D014008"	"Tinea Pedis"	99899	"DISTINCT PERSON"
"CONDITION"	"D011186"	"Postphlebitic Syndrome"	2150	"DISTINCT PERSON"
"CONDITION"	"D007855"	"Lead Poisoning"	549	"DISTINCT PERSON"
"CONDITION"	"D013543"	"Sweat Gland Diseases"	2329	"DISTINCT PERSON"
"CONDITION"	"D059608"	"Laryngocele"	141	"DISTINCT PERSON"
"CONDITION"	"D008088"	"Listeriosis"	114	"DISTINCT PERSON"
"CONDITION"	"D003922"	"Diabetes Mellitus, Type 1"	72531	"DISTINCT PERSON"
"CONDITION"	"D011178"	"Postgastrectomy Syndromes"	2381	"DISTINCT PERSON"
"CONDITION"	"D000374"	"Aggression"	1072	"DISTINCT PERSON"
"CONDITION"	"D004380"	"Duodenal Obstruction"	1421	"DISTINCT PERSON"
"CONDITION"	"D008060"	"Lipodystrophy"	3447	"DISTINCT PERSON"
"CONDITION"	"D065631"	"Rhinitis, Allergic"	1279360	"DISTINCT PERSON"
"CONDITION"	"D003556"	"Cystitis"	49937	"DISTINCT PERSON"
"CONDITION"	"D000745"	"Anemia, Hemolytic, Congenital"	1864	"DISTINCT PERSON"
"CONDITION"	"D003139"	"Common Cold"	323308	"DISTINCT PERSON"
"CONDITION"	"D002313"	"Cardiomyopathy, Restrictive"	1911	"DISTINCT PERSON"
"CONDITION"	"D000839"	"Aniseikonia"	134	"DISTINCT PERSON"
"CONDITION"	"D017492"	"Keratosis, Seborrheic"	532035	"DISTINCT PERSON"
"CONDITION"	"D001134"	"Arm Injuries"	142340	"DISTINCT PERSON"
"CONDITION"	"D016107"	"Epidermolysis Bullosa Acquisita"	181	"DISTINCT PERSON"
"CONDITION"	"D008831"	"Microcephaly"	2387	"DISTINCT PERSON"
"CONDITION"	"D025962"	"Septo-Optic Dysplasia"	365	"DISTINCT PERSON"
"CONDITION"	"D000377"	"Agnosia"	257	"DISTINCT PERSON"
"CONDITION"	"C536353"	"VLCAD deficiency"	106	"DISTINCT PERSON"
"CONDITION"	"D053206"	"Nocturnal Enuresis"	24741	"DISTINCT PERSON"
"CONDITION"	"D006373"	"Helminthiasis"	1665	"DISTINCT PERSON"
"CONDITION"	"D006212"	"Hallucinations"	5778	"DISTINCT PERSON"
"CONDITION"	"D009394"	"Nephritis, Hereditary"	566	"DISTINCT PERSON"
"CONDITION"	"D056650"	"Vulvodynia"	4933	"DISTINCT PERSON"
"CONDITION"	"C536842"	"Polycythemia, primary familial and congenital"	1003	"DISTINCT PERSON"
"CONDITION"	"D055949"	"Vasa Previa"	279	"DISTINCT PERSON"
"CONDITION"	"D006949"	"Hyperlipidemias"	2239195	"DISTINCT PERSON"
"CONDITION"	"D000742"	"Anemia, Dyserythropoietic, Congenital"	592	"DISTINCT PERSON"
"CONDITION"	"D015155"	"Esophageal Spasm, Diffuse"	12435	"DISTINCT PERSON"
"CONDITION"	"D007938"	"Leukemia"	2882	"DISTINCT PERSON"
"CONDITION"	"D016104"	"Oligohydramnios"	12457	"DISTINCT PERSON"
"CONDITION"	"D058456"	"Retinal Telangiectasis"	1000	"DISTINCT PERSON"
"CONDITION"	"D006069"	"Gonorrhea"	8288	"DISTINCT PERSON"
"CONDITION"	"D014777"	"Virus Diseases"	576184	"DISTINCT PERSON"
"CONDITION"	"D000013"	"Congenital Abnormalities"	11437	"DISTINCT PERSON"
"CONDITION"	"D001477"	"Bartter Syndrome"	236	"DISTINCT PERSON"
"CONDITION"	"D004829"	"Epilepsy, Generalized"	10625	"DISTINCT PERSON"
"CONDITION"	"D014983"	"Xeroderma Pigmentosum"	247	"DISTINCT PERSON"
"CONDITION"	"D009839"	"Oligomenorrhea"	24639	"DISTINCT PERSON"
"CONDITION"	"D009058"	"Mouth Breathing"	4938	"DISTINCT PERSON"
"CONDITION"	"D007871"	"Leg Ulcer"	2426	"DISTINCT PERSON"
"CONDITION"	"D009459"	"Neuroleptic Malignant Syndrome"	128	"DISTINCT PERSON"
"CONDITION"	"D006484"	"Hemorrhoids"	418441	"DISTINCT PERSON"
"CONDITION"	"D007172"	"Erectile Dysfunction"	242170	"DISTINCT PERSON"
"CONDITION"	"D019956"	"Stereotypic Movement Disorder"	1676	"DISTINCT PERSON"
"CONDITION"	"D007683"	"Kidney Tubular Necrosis, Acute"	8956	"DISTINCT PERSON"
"CONDITION"	"D009422"	"Nervous System Diseases"	7140	"DISTINCT PERSON"
"CONDITION"	"D016889"	"Endometrial Neoplasms"	11415	"DISTINCT PERSON"
"CONDITION"	"D002357"	"Cartilage Diseases"	15281	"DISTINCT PERSON"
"CONDITION"	"C535817"	"Pruritic urticarial papules plaques of pregnancy"	1130	"DISTINCT PERSON"
"CONDITION"	"C536380"	"Evans Syndrome"	219	"DISTINCT PERSON"
"CONDITION"	"D004916"	"Erythromelalgia"	530	"DISTINCT PERSON"
"CONDITION"	"D015807"	"Eye Injuries, Penetrating"	156	"DISTINCT PERSON"
"CONDITION"	"C562464"	"Polyposis, Gastric"	39278	"DISTINCT PERSON"
"CONDITION"	"D001744"	"Urinary Bladder Calculi"	6658	"DISTINCT PERSON"
"CONDITION"	"D015864"	"Panuveitis"	1541	"DISTINCT PERSON"
"CONDITION"	"D008133"	"Long QT Syndrome"	10651	"DISTINCT PERSON"
"CONDITION"	"D000544"	"Alzheimer Disease"	1977	"DISTINCT PERSON"
"CONDITION"	"D007233"	"Infant, Postmature"	5815	"DISTINCT PERSON"
"CONDITION"	"D012061"	"Relapsing Fever"	1730	"DISTINCT PERSON"
"CONDITION"	"D006312"	"Hearing Loss, Bilateral"	40892	"DISTINCT PERSON"
"CONDITION"	"D013119"	"Spinal Cord Injuries"	2107	"DISTINCT PERSON"
"CONDITION"	"D013273"	"Diverticulum, Stomach"	988	"DISTINCT PERSON"
"CONDITION"	"D009198"	"Myiasis"	147	"DISTINCT PERSON"
"CONDITION"	"D016640"	"Diabetes, Gestational"	31887	"DISTINCT PERSON"
"CONDITION"	"D003394"	"Craniofacial Dysostosis"	111	"DISTINCT PERSON"
"CONDITION"	"D005130"	"Eye Hemorrhage"	263	"DISTINCT PERSON"
"CONDITION"	"D006558"	"Herpes Genitalis"	29379	"DISTINCT PERSON"
"CONDITION"	"D008193"	"Lyme Disease"	29198	"DISTINCT PERSON"
"CONDITION"	"D008010"	"Lichen Planus"	13543	"DISTINCT PERSON"
"CONDITION"	"D003881"	"Dermatomycoses"	2312	"DISTINCT PERSON"
"CONDITION"	"D009175"	"Mycoplasma Infections"	7498	"DISTINCT PERSON"
"CONDITION"	"D018197"	"Hepatoblastoma"	135	"DISTINCT PERSON"
"CONDITION"	"D015470"	"Leukemia, Myeloid, Acute"	2710	"DISTINCT PERSON"
"CONDITION"	"D017241"	"MELAS Syndrome"	120	"DISTINCT PERSON"
"CONDITION"	"D002561"	"Cerebrovascular Disorders"	23355	"DISTINCT PERSON"
"CONDITION"	"D000430"	"Alcohol Withdrawal Delirium"	2926	"DISTINCT PERSON"
"CONDITION"	"D009456"	"Neurofibromatosis 1"	2782	"DISTINCT PERSON"
"CONDITION"	"D008313"	"Malocclusion, Angle Class III"	731	"DISTINCT PERSON"
"CONDITION"	"D009335"	"Necrobiosis Lipoidica"	733	"DISTINCT PERSON"
"CONDITION"	"D002051"	"Burkitt Lymphoma"	432	"DISTINCT PERSON"
"CONDITION"	"D011695"	"Purpura, Schoenlein-Henoch"	2629	"DISTINCT PERSON"
"CONDITION"	"D008275"	"Magnesium Deficiency"	3641	"DISTINCT PERSON"
"CONDITION"	"D020522"	"Lymphoma, Mantle-Cell"	703	"DISTINCT PERSON"
"CONDITION"	"D013103"	"Spherocytosis, Hereditary"	1595	"DISTINCT PERSON"
"CONDITION"	"D000542"	"Alveolitis, Extrinsic Allergic"	1344	"DISTINCT PERSON"
"CONDITION"	"D001102"	"Arbovirus Infections"	1442	"DISTINCT PERSON"
"CONDITION"	"D011151"	"Popliteal Cyst"	3514	"DISTINCT PERSON"
"CONDITION"	"D004715"	"Endometriosis"	35695	"DISTINCT PERSON"
"CONDITION"	"D045888"	"Ganglion Cysts"	20724	"DISTINCT PERSON"
"CONDITION"	"D054039"	"Onycholysis"	12905	"DISTINCT PERSON"
"CONDITION"	"D003790"	"Dental Pulp Necrosis"	253	"DISTINCT PERSON"
"CONDITION"	"D004213"	"Dissociative Disorders"	3347	"DISTINCT PERSON"
"CONDITION"	"D015451"	"Leukemia, Lymphocytic, Chronic, B-Cell"	7265	"DISTINCT PERSON"
"CONDITION"	"D015433"	"Glomerulonephritis, Membranous"	1141	"DISTINCT PERSON"
"CONDITION"	"D006322"	"Heart Aneurysm"	1885	"DISTINCT PERSON"
"CONDITION"	"D012021"	"Reflex, Abnormal"	5733	"DISTINCT PERSON"
"CONDITION"	"C563161"	"Hypertensive Nephropathy"	74245	"DISTINCT PERSON"
"CONDITION"	"D005183"	"Failure to Thrive"	34526	"DISTINCT PERSON"
"CONDITION"	"D059245"	"Transient Tachypnea of the Newborn"	5211	"DISTINCT PERSON"
"CONDITION"	"D059407"	"Pinguecula"	31767	"DISTINCT PERSON"
"CONDITION"	"D065635"	"Benign Paroxysmal Positional Vertigo"	77525	"DISTINCT PERSON"
"CONDITION"	"D001112"	"Arcus Senilis"	5880	"DISTINCT PERSON"
"CONDITION"	"D001471"	"Barrett Esophagus"	53861	"DISTINCT PERSON"
"CONDITION"	"D054059"	"Coronary Occlusion"	5905	"DISTINCT PERSON"
"CONDITION"	"D012166"	"Retinal Hemorrhage"	13498	"DISTINCT PERSON"
"CONDITION"	"D000507"	"Mucinosis, Follicular"	106	"DISTINCT PERSON"
"CONDITION"	"D014010"	"Tinea Versicolor"	62247	"DISTINCT PERSON"
"CONDITION"	"D057049"	"Thrombotic Microangiopathies"	775	"DISTINCT PERSON"
"CONDITION"	"D064420"	"Drug-Related Side Effects and Adverse Reactions"	45341	"DISTINCT PERSON"
"CONDITION"	"D001519"	"Behavior"	12668	"DISTINCT PERSON"
"CONDITION"	"D057066"	"Low Tension Glaucoma"	8500	"DISTINCT PERSON"
"CONDITION"	"D016518"	"Neurofibromatosis 2"	319	"DISTINCT PERSON"
"CONDITION"	"D016115"	"Albinism, Oculocutaneous"	283	"DISTINCT PERSON"
"CONDITION"	"D000067454"	"Childhood-Onset Fluency Disorder"	3890	"DISTINCT PERSON"
